"Simulation","Pathway","ATB_Scenario","NPV","Technology"
"151","C1","Advanced",19669594126.0901,"Nuclear"
"151","C1","Moderate",21654599037.8974,"Nuclear"
"151","C1","Conservative",23820058941.6871,"Nuclear"
"151","C1","Advanced",2766793143.74715,"Biopower"
"151","C1","Moderate",2766793143.74715,"Biopower"
"151","C1","Conservative",2766793143.74715,"Biopower"
"151","C2","Advanced",2567483391.83766,"Nuclear"
"151","C2","Moderate",2826587220.37174,"Nuclear"
"151","C2","Conservative",3109245942.40891,"Nuclear"
"151","C2","Advanced",2766793143.74715,"Biopower"
"151","C2","Moderate",2766793143.74715,"Biopower"
"151","C2","Conservative",2766793143.74715,"Biopower"
"151","A","Advanced",2766793143.74715,"Biopower"
"151","A","Moderate",2766793143.74715,"Biopower"
"151","A","Conservative",2766793143.74715,"Biopower"
"151","C3","Advanced",1680230198.52239,"Nuclear"
"151","C3","Moderate",1849794713.96961,"Nuclear"
"151","C3","Conservative",2034774185.36657,"Nuclear"
"151","C3","Advanced",2766793143.74715,"Biopower"
"151","C3","Moderate",2766793143.74715,"Biopower"
"151","C3","Conservative",2766793143.74715,"Biopower"
"152","D","Advanced",2766793143.74715,"Biopower"
"152","D","Moderate",2766793143.74715,"Biopower"
"152","D","Conservative",2766793143.74715,"Biopower"
"152","B3","Advanced",2766793143.74715,"Biopower"
"152","B3","Moderate",2766793143.74715,"Biopower"
"152","B3","Conservative",2766793143.74715,"Biopower"
"152","B1","Advanced",2766793143.74715,"Biopower"
"152","B1","Moderate",2766793143.74715,"Biopower"
"152","B1","Conservative",2766793143.74715,"Biopower"
"152","B2","Advanced",2766793143.74715,"Biopower"
"152","B2","Moderate",2766793143.74715,"Biopower"
"152","B2","Conservative",2766793143.74715,"Biopower"
"152","C1","Advanced",19669594126.0901,"Nuclear"
"152","C1","Moderate",21654599037.8974,"Nuclear"
"152","C1","Conservative",23820058941.6871,"Nuclear"
"152","C1","Advanced",2766793143.74715,"Biopower"
"152","C1","Moderate",2766793143.74715,"Biopower"
"152","C1","Conservative",2766793143.74715,"Biopower"
"152","C2","Advanced",2567483391.83766,"Nuclear"
"152","C2","Moderate",2826587220.37174,"Nuclear"
"152","C2","Conservative",3109245942.40891,"Nuclear"
"152","C2","Advanced",2766793143.74715,"Biopower"
"152","C2","Moderate",2766793143.74715,"Biopower"
"152","C2","Conservative",2766793143.74715,"Biopower"
"152","A","Advanced",2766793143.74715,"Biopower"
"152","A","Moderate",2766793143.74715,"Biopower"
"152","A","Conservative",2766793143.74715,"Biopower"
"152","C3","Advanced",1680230198.52239,"Nuclear"
"152","C3","Moderate",1849794713.96961,"Nuclear"
"152","C3","Conservative",2034774185.36657,"Nuclear"
"152","C3","Advanced",2766793143.74715,"Biopower"
"152","C3","Moderate",2766793143.74715,"Biopower"
"152","C3","Conservative",2766793143.74715,"Biopower"
"153","D","Advanced",2766793143.74715,"Biopower"
"153","D","Moderate",2766793143.74715,"Biopower"
"153","D","Conservative",2766793143.74715,"Biopower"
"153","B3","Advanced",2766793143.74715,"Biopower"
"153","B3","Moderate",2766793143.74715,"Biopower"
"153","B3","Conservative",2766793143.74715,"Biopower"
"153","B1","Advanced",2766793143.74715,"Biopower"
"153","B1","Moderate",2766793143.74715,"Biopower"
"153","B1","Conservative",2766793143.74715,"Biopower"
"153","B2","Advanced",2766793143.74715,"Biopower"
"153","B2","Moderate",2766793143.74715,"Biopower"
"153","B2","Conservative",2766793143.74715,"Biopower"
"153","C1","Advanced",19669594126.0901,"Nuclear"
"153","C1","Moderate",21654599037.8974,"Nuclear"
"153","C1","Conservative",23820058941.6871,"Nuclear"
"153","C1","Advanced",2766793143.74715,"Biopower"
"153","C1","Moderate",2766793143.74715,"Biopower"
"153","C1","Conservative",2766793143.74715,"Biopower"
"153","C2","Advanced",2567483391.83766,"Nuclear"
"153","C2","Moderate",2826587220.37174,"Nuclear"
"153","C2","Conservative",3109245942.40891,"Nuclear"
"153","C2","Advanced",2766793143.74715,"Biopower"
"153","C2","Moderate",2766793143.74715,"Biopower"
"153","C2","Conservative",2766793143.74715,"Biopower"
"153","A","Advanced",2766793143.74715,"Biopower"
"153","A","Moderate",2766793143.74715,"Biopower"
"153","A","Conservative",2766793143.74715,"Biopower"
"153","C3","Advanced",1680230198.52239,"Nuclear"
"153","C3","Moderate",1849794713.96961,"Nuclear"
"153","C3","Conservative",2034774185.36657,"Nuclear"
"153","C3","Advanced",2766793143.74715,"Biopower"
"153","C3","Moderate",2766793143.74715,"Biopower"
"153","C3","Conservative",2766793143.74715,"Biopower"
"154","D","Advanced",2766793143.74715,"Biopower"
"154","D","Moderate",2766793143.74715,"Biopower"
"154","D","Conservative",2766793143.74715,"Biopower"
"154","B3","Advanced",2766793143.74715,"Biopower"
"154","B3","Moderate",2766793143.74715,"Biopower"
"154","B3","Conservative",2766793143.74715,"Biopower"
"154","B1","Advanced",2766793143.74715,"Biopower"
"154","B1","Moderate",2766793143.74715,"Biopower"
"154","B1","Conservative",2766793143.74715,"Biopower"
"154","B2","Advanced",2766793143.74715,"Biopower"
"154","B2","Moderate",2766793143.74715,"Biopower"
"154","B2","Conservative",2766793143.74715,"Biopower"
"154","C1","Advanced",19669594126.0901,"Nuclear"
"154","C1","Moderate",21654599037.8974,"Nuclear"
"154","C1","Conservative",23820058941.6871,"Nuclear"
"154","C1","Advanced",2766793143.74715,"Biopower"
"154","C1","Moderate",2766793143.74715,"Biopower"
"154","C1","Conservative",2766793143.74715,"Biopower"
"154","C2","Advanced",2567483391.83766,"Nuclear"
"154","C2","Moderate",2826587220.37174,"Nuclear"
"154","C2","Conservative",3109245942.40891,"Nuclear"
"154","C2","Advanced",2766793143.74715,"Biopower"
"154","C2","Moderate",2766793143.74715,"Biopower"
"154","C2","Conservative",2766793143.74715,"Biopower"
"154","A","Advanced",2766793143.74715,"Biopower"
"154","A","Moderate",2766793143.74715,"Biopower"
"154","A","Conservative",2766793143.74715,"Biopower"
"154","C3","Advanced",1680230198.52239,"Nuclear"
"154","C3","Moderate",1849794713.96961,"Nuclear"
"154","C3","Conservative",2034774185.36657,"Nuclear"
"154","C3","Advanced",2766793143.74715,"Biopower"
"154","C3","Moderate",2766793143.74715,"Biopower"
"154","C3","Conservative",2766793143.74715,"Biopower"
"155","D","Advanced",2766793143.74715,"Biopower"
"155","D","Moderate",2766793143.74715,"Biopower"
"155","D","Conservative",2766793143.74715,"Biopower"
"155","B3","Advanced",2766793143.74715,"Biopower"
"155","B3","Moderate",2766793143.74715,"Biopower"
"155","B3","Conservative",2766793143.74715,"Biopower"
"155","B1","Advanced",2766793143.74715,"Biopower"
"155","B1","Moderate",2766793143.74715,"Biopower"
"155","B1","Conservative",2766793143.74715,"Biopower"
"155","B2","Advanced",2766793143.74715,"Biopower"
"155","B2","Moderate",2766793143.74715,"Biopower"
"155","B2","Conservative",2766793143.74715,"Biopower"
"155","C1","Advanced",19669594126.0901,"Nuclear"
"155","C1","Moderate",21654599037.8974,"Nuclear"
"155","C1","Conservative",23820058941.6871,"Nuclear"
"155","C1","Advanced",2766793143.74715,"Biopower"
"155","C1","Moderate",2766793143.74715,"Biopower"
"155","C1","Conservative",2766793143.74715,"Biopower"
"155","C2","Advanced",2567483391.83766,"Nuclear"
"155","C2","Moderate",2826587220.37174,"Nuclear"
"155","C2","Conservative",3109245942.40891,"Nuclear"
"155","C2","Advanced",2766793143.74715,"Biopower"
"155","C2","Moderate",2766793143.74715,"Biopower"
"155","C2","Conservative",2766793143.74715,"Biopower"
"155","A","Advanced",2766793143.74715,"Biopower"
"155","A","Moderate",2766793143.74715,"Biopower"
"155","A","Conservative",2766793143.74715,"Biopower"
"155","C3","Advanced",1680230198.52239,"Nuclear"
"155","C3","Moderate",1849794713.96961,"Nuclear"
"155","C3","Conservative",2034774185.36657,"Nuclear"
"155","C3","Advanced",2766793143.74715,"Biopower"
"155","C3","Moderate",2766793143.74715,"Biopower"
"155","C3","Conservative",2766793143.74715,"Biopower"
"156","B1","Advanced",2766793143.74715,"Biopower"
"156","B1","Moderate",2766793143.74715,"Biopower"
"156","B1","Conservative",2766793143.74715,"Biopower"
"156","A","Advanced",2766793143.74715,"Biopower"
"156","A","Moderate",2766793143.74715,"Biopower"
"156","A","Conservative",2766793143.74715,"Biopower"
"2","D","Advanced",2766793143.74715,"Biopower"
"2","D","Moderate",2766793143.74715,"Biopower"
"2","D","Conservative",2766793143.74715,"Biopower"
"2","B3","Advanced",2766793143.74715,"Biopower"
"2","B3","Moderate",2766793143.74715,"Biopower"
"2","B3","Conservative",2766793143.74715,"Biopower"
"2","B1","Advanced",2766793143.74715,"Biopower"
"2","B1","Moderate",2766793143.74715,"Biopower"
"2","B1","Conservative",2766793143.74715,"Biopower"
"2","B2","Advanced",2766793143.74715,"Biopower"
"2","B2","Moderate",2766793143.74715,"Biopower"
"2","B2","Conservative",2766793143.74715,"Biopower"
"2","C1","Advanced",19669594126.0901,"Nuclear"
"2","C1","Moderate",21654599037.8974,"Nuclear"
"2","C1","Conservative",23820058941.6871,"Nuclear"
"2","C1","Advanced",2766793143.74715,"Biopower"
"2","C1","Moderate",2766793143.74715,"Biopower"
"2","C1","Conservative",2766793143.74715,"Biopower"
"2","C2","Advanced",2567483391.83766,"Nuclear"
"2","C2","Moderate",2826587220.37174,"Nuclear"
"2","C2","Conservative",3109245942.40891,"Nuclear"
"2","C2","Advanced",2766793143.74715,"Biopower"
"2","C2","Moderate",2766793143.74715,"Biopower"
"2","C2","Conservative",2766793143.74715,"Biopower"
"2","A","Advanced",2766793143.74715,"Biopower"
"2","A","Moderate",2766793143.74715,"Biopower"
"2","A","Conservative",2766793143.74715,"Biopower"
"2","C3","Advanced",1680230198.52239,"Nuclear"
"2","C3","Moderate",1849794713.96961,"Nuclear"
"2","C3","Conservative",2034774185.36657,"Nuclear"
"2","C3","Advanced",2766793143.74715,"Biopower"
"2","C3","Moderate",2766793143.74715,"Biopower"
"2","C3","Conservative",2766793143.74715,"Biopower"
"251","D","Advanced",2766793143.74715,"Biopower"
"251","D","Moderate",2766793143.74715,"Biopower"
"251","D","Conservative",2766793143.74715,"Biopower"
"251","B3","Advanced",2766793143.74715,"Biopower"
"251","B3","Moderate",2766793143.74715,"Biopower"
"251","B3","Conservative",2766793143.74715,"Biopower"
"251","B1","Advanced",2766793143.74715,"Biopower"
"251","B1","Moderate",2766793143.74715,"Biopower"
"251","B1","Conservative",2766793143.74715,"Biopower"
"251","B2","Advanced",2766793143.74715,"Biopower"
"251","B2","Moderate",2766793143.74715,"Biopower"
"251","B2","Conservative",2766793143.74715,"Biopower"
"251","C1","Advanced",19669594126.0901,"Nuclear"
"251","C1","Moderate",21654599037.8974,"Nuclear"
"251","C1","Conservative",23820058941.6871,"Nuclear"
"251","C1","Advanced",2766793143.74715,"Biopower"
"251","C1","Moderate",2766793143.74715,"Biopower"
"251","C1","Conservative",2766793143.74715,"Biopower"
"251","C2","Advanced",2567483391.83766,"Nuclear"
"251","C2","Moderate",2826587220.37174,"Nuclear"
"251","C2","Conservative",3109245942.40891,"Nuclear"
"251","C2","Advanced",2766793143.74715,"Biopower"
"251","C2","Moderate",2766793143.74715,"Biopower"
"251","C2","Conservative",2766793143.74715,"Biopower"
"251","A","Advanced",2766793143.74715,"Biopower"
"251","A","Moderate",2766793143.74715,"Biopower"
"251","A","Conservative",2766793143.74715,"Biopower"
"251","C3","Advanced",1680230198.52239,"Nuclear"
"251","C3","Moderate",1849794713.96961,"Nuclear"
"251","C3","Conservative",2034774185.36657,"Nuclear"
"251","C3","Advanced",2766793143.74715,"Biopower"
"251","C3","Moderate",2766793143.74715,"Biopower"
"251","C3","Conservative",2766793143.74715,"Biopower"
"252","B1","Advanced",2766793143.74715,"Biopower"
"252","B1","Moderate",2766793143.74715,"Biopower"
"252","B1","Conservative",2766793143.74715,"Biopower"
"252","A","Advanced",2766793143.74715,"Biopower"
"252","A","Moderate",2766793143.74715,"Biopower"
"252","A","Conservative",2766793143.74715,"Biopower"
"261","D","Advanced",2766793143.74715,"Biopower"
"261","D","Moderate",2766793143.74715,"Biopower"
"261","D","Conservative",2766793143.74715,"Biopower"
"261","B3","Advanced",2766793143.74715,"Biopower"
"261","B3","Moderate",2766793143.74715,"Biopower"
"261","B3","Conservative",2766793143.74715,"Biopower"
"261","B1","Advanced",2766793143.74715,"Biopower"
"261","B1","Moderate",2766793143.74715,"Biopower"
"261","B1","Conservative",2766793143.74715,"Biopower"
"261","B2","Advanced",2766793143.74715,"Biopower"
"261","B2","Moderate",2766793143.74715,"Biopower"
"261","B2","Conservative",2766793143.74715,"Biopower"
"261","C1","Advanced",19669594126.0901,"Nuclear"
"261","C1","Moderate",21654599037.8974,"Nuclear"
"261","C1","Conservative",23820058941.6871,"Nuclear"
"261","C1","Advanced",2766793143.74715,"Biopower"
"261","C1","Moderate",2766793143.74715,"Biopower"
"261","C1","Conservative",2766793143.74715,"Biopower"
"261","C2","Advanced",2567483391.83766,"Nuclear"
"261","C2","Moderate",2826587220.37174,"Nuclear"
"261","C2","Conservative",3109245942.40891,"Nuclear"
"261","C2","Advanced",2766793143.74715,"Biopower"
"261","C2","Moderate",2766793143.74715,"Biopower"
"261","C2","Conservative",2766793143.74715,"Biopower"
"261","A","Advanced",2766793143.74715,"Biopower"
"261","A","Moderate",2766793143.74715,"Biopower"
"261","A","Conservative",2766793143.74715,"Biopower"
"261","C3","Advanced",1680230198.52239,"Nuclear"
"261","C3","Moderate",1849794713.96961,"Nuclear"
"261","C3","Conservative",2034774185.36657,"Nuclear"
"261","C3","Advanced",2766793143.74715,"Biopower"
"261","C3","Moderate",2766793143.74715,"Biopower"
"261","C3","Conservative",2766793143.74715,"Biopower"
"262","B3","Advanced",2766793143.74715,"Biopower"
"262","B3","Moderate",2766793143.74715,"Biopower"
"262","B3","Conservative",2766793143.74715,"Biopower"
"262","B1","Advanced",2766793143.74715,"Biopower"
"262","B1","Moderate",2766793143.74715,"Biopower"
"262","B1","Conservative",2766793143.74715,"Biopower"
"262","B2","Advanced",2766793143.74715,"Biopower"
"262","B2","Moderate",2766793143.74715,"Biopower"
"262","B2","Conservative",2766793143.74715,"Biopower"
"262","C1","Advanced",19669594126.0901,"Nuclear"
"262","C1","Moderate",21654599037.8974,"Nuclear"
"262","C1","Conservative",23820058941.6871,"Nuclear"
"262","C1","Advanced",2766793143.74715,"Biopower"
"262","C1","Moderate",2766793143.74715,"Biopower"
"262","C1","Conservative",2766793143.74715,"Biopower"
"262","C2","Advanced",2567483391.83766,"Nuclear"
"262","C2","Moderate",2826587220.37174,"Nuclear"
"262","C2","Conservative",3109245942.40891,"Nuclear"
"262","C2","Advanced",2766793143.74715,"Biopower"
"262","C2","Moderate",2766793143.74715,"Biopower"
"262","C2","Conservative",2766793143.74715,"Biopower"
"262","A","Advanced",2766793143.74715,"Biopower"
"262","A","Moderate",2766793143.74715,"Biopower"
"262","A","Conservative",2766793143.74715,"Biopower"
"262","C3","Advanced",1680230198.52239,"Nuclear"
"262","C3","Moderate",1849794713.96961,"Nuclear"
"262","C3","Conservative",2034774185.36657,"Nuclear"
"262","C3","Advanced",2766793143.74715,"Biopower"
"262","C3","Moderate",2766793143.74715,"Biopower"
"262","C3","Conservative",2766793143.74715,"Biopower"
"271","D","Advanced",2766793143.74715,"Biopower"
"271","D","Moderate",2766793143.74715,"Biopower"
"271","D","Conservative",2766793143.74715,"Biopower"
"271","B3","Advanced",2766793143.74715,"Biopower"
"271","B3","Moderate",2766793143.74715,"Biopower"
"271","B3","Conservative",2766793143.74715,"Biopower"
"271","B1","Advanced",2766793143.74715,"Biopower"
"271","B1","Moderate",2766793143.74715,"Biopower"
"271","B1","Conservative",2766793143.74715,"Biopower"
"271","B2","Advanced",2766793143.74715,"Biopower"
"271","B2","Moderate",2766793143.74715,"Biopower"
"271","B2","Conservative",2766793143.74715,"Biopower"
"271","C1","Advanced",19669594126.0901,"Nuclear"
"271","C1","Moderate",21654599037.8974,"Nuclear"
"271","C1","Conservative",23820058941.6871,"Nuclear"
"271","C1","Advanced",2766793143.74715,"Biopower"
"271","C1","Moderate",2766793143.74715,"Biopower"
"271","C1","Conservative",2766793143.74715,"Biopower"
"271","C2","Advanced",2567483391.83766,"Nuclear"
"271","C2","Moderate",2826587220.37174,"Nuclear"
"271","C2","Conservative",3109245942.40891,"Nuclear"
"271","C2","Advanced",2766793143.74715,"Biopower"
"271","C2","Moderate",2766793143.74715,"Biopower"
"271","C2","Conservative",2766793143.74715,"Biopower"
"271","A","Advanced",2766793143.74715,"Biopower"
"271","A","Moderate",2766793143.74715,"Biopower"
"271","A","Conservative",2766793143.74715,"Biopower"
"271","C3","Advanced",1680230198.52239,"Nuclear"
"271","C3","Moderate",1849794713.96961,"Nuclear"
"271","C3","Conservative",2034774185.36657,"Nuclear"
"271","C3","Advanced",2766793143.74715,"Biopower"
"271","C3","Moderate",2766793143.74715,"Biopower"
"271","C3","Conservative",2766793143.74715,"Biopower"
"272","D","Advanced",2766793143.74715,"Biopower"
"272","D","Moderate",2766793143.74715,"Biopower"
"272","D","Conservative",2766793143.74715,"Biopower"
"272","B3","Advanced",2766793143.74715,"Biopower"
"272","B3","Moderate",2766793143.74715,"Biopower"
"272","B3","Conservative",2766793143.74715,"Biopower"
"272","B1","Advanced",2766793143.74715,"Biopower"
"272","B1","Moderate",2766793143.74715,"Biopower"
"272","B1","Conservative",2766793143.74715,"Biopower"
"272","B2","Advanced",2766793143.74715,"Biopower"
"272","B2","Moderate",2766793143.74715,"Biopower"
"272","B2","Conservative",2766793143.74715,"Biopower"
"272","C1","Advanced",19669594126.0901,"Nuclear"
"272","C1","Moderate",21654599037.8974,"Nuclear"
"272","C1","Conservative",23820058941.6871,"Nuclear"
"272","C1","Advanced",2766793143.74715,"Biopower"
"272","C1","Moderate",2766793143.74715,"Biopower"
"272","C1","Conservative",2766793143.74715,"Biopower"
"272","C2","Advanced",2567483391.83766,"Nuclear"
"272","C2","Moderate",2826587220.37174,"Nuclear"
"272","C2","Conservative",3109245942.40891,"Nuclear"
"272","C2","Advanced",2766793143.74715,"Biopower"
"272","C2","Moderate",2766793143.74715,"Biopower"
"272","C2","Conservative",2766793143.74715,"Biopower"
"272","A","Advanced",2766793143.74715,"Biopower"
"272","A","Moderate",2766793143.74715,"Biopower"
"272","A","Conservative",2766793143.74715,"Biopower"
"272","C3","Advanced",1680230198.52239,"Nuclear"
"272","C3","Moderate",1849794713.96961,"Nuclear"
"272","C3","Conservative",2034774185.36657,"Nuclear"
"272","C3","Advanced",2766793143.74715,"Biopower"
"272","C3","Moderate",2766793143.74715,"Biopower"
"272","C3","Conservative",2766793143.74715,"Biopower"
"273","D","Advanced",2766793143.74715,"Biopower"
"273","D","Moderate",2766793143.74715,"Biopower"
"273","D","Conservative",2766793143.74715,"Biopower"
"273","B3","Advanced",2766793143.74715,"Biopower"
"273","B3","Moderate",2766793143.74715,"Biopower"
"273","B3","Conservative",2766793143.74715,"Biopower"
"273","B1","Advanced",2766793143.74715,"Biopower"
"273","B1","Moderate",2766793143.74715,"Biopower"
"273","B1","Conservative",2766793143.74715,"Biopower"
"273","B2","Advanced",2766793143.74715,"Biopower"
"273","B2","Moderate",2766793143.74715,"Biopower"
"273","B2","Conservative",2766793143.74715,"Biopower"
"273","C1","Advanced",19669594126.0901,"Nuclear"
"273","C1","Moderate",21654599037.8974,"Nuclear"
"273","C1","Conservative",23820058941.6871,"Nuclear"
"273","C1","Advanced",2766793143.74715,"Biopower"
"273","C1","Moderate",2766793143.74715,"Biopower"
"273","C1","Conservative",2766793143.74715,"Biopower"
"273","C2","Advanced",2567483391.83766,"Nuclear"
"273","C2","Moderate",2826587220.37174,"Nuclear"
"273","C2","Conservative",3109245942.40891,"Nuclear"
"273","C2","Advanced",2766793143.74715,"Biopower"
"273","C2","Moderate",2766793143.74715,"Biopower"
"273","C2","Conservative",2766793143.74715,"Biopower"
"273","A","Advanced",2766793143.74715,"Biopower"
"273","A","Moderate",2766793143.74715,"Biopower"
"273","A","Conservative",2766793143.74715,"Biopower"
"273","C3","Advanced",1680230198.52239,"Nuclear"
"273","C3","Moderate",1849794713.96961,"Nuclear"
"273","C3","Conservative",2034774185.36657,"Nuclear"
"273","C3","Advanced",2766793143.74715,"Biopower"
"273","C3","Moderate",2766793143.74715,"Biopower"
"273","C3","Conservative",2766793143.74715,"Biopower"
"274","D","Advanced",2766793143.74715,"Biopower"
"274","D","Moderate",2766793143.74715,"Biopower"
"274","D","Conservative",2766793143.74715,"Biopower"
"274","B3","Advanced",2766793143.74715,"Biopower"
"274","B3","Moderate",2766793143.74715,"Biopower"
"274","B3","Conservative",2766793143.74715,"Biopower"
"274","B1","Advanced",2766793143.74715,"Biopower"
"274","B1","Moderate",2766793143.74715,"Biopower"
"274","B1","Conservative",2766793143.74715,"Biopower"
"274","B2","Advanced",2766793143.74715,"Biopower"
"274","B2","Moderate",2766793143.74715,"Biopower"
"274","B2","Conservative",2766793143.74715,"Biopower"
"274","C1","Advanced",19669594126.0901,"Nuclear"
"274","C1","Moderate",21654599037.8974,"Nuclear"
"274","C1","Conservative",23820058941.6871,"Nuclear"
"274","C1","Advanced",2766793143.74715,"Biopower"
"274","C1","Moderate",2766793143.74715,"Biopower"
"274","C1","Conservative",2766793143.74715,"Biopower"
"274","C2","Advanced",2567483391.83766,"Nuclear"
"274","C2","Moderate",2826587220.37174,"Nuclear"
"274","C2","Conservative",3109245942.40891,"Nuclear"
"274","C2","Advanced",2766793143.74715,"Biopower"
"274","C2","Moderate",2766793143.74715,"Biopower"
"274","C2","Conservative",2766793143.74715,"Biopower"
"274","A","Advanced",2766793143.74715,"Biopower"
"274","A","Moderate",2766793143.74715,"Biopower"
"274","A","Conservative",2766793143.74715,"Biopower"
"274","C3","Advanced",1680230198.52239,"Nuclear"
"274","C3","Moderate",1849794713.96961,"Nuclear"
"274","C3","Conservative",2034774185.36657,"Nuclear"
"274","C3","Advanced",2766793143.74715,"Biopower"
"274","C3","Moderate",2766793143.74715,"Biopower"
"274","C3","Conservative",2766793143.74715,"Biopower"
"275","D","Advanced",2766793143.74715,"Biopower"
"275","D","Moderate",2766793143.74715,"Biopower"
"275","D","Conservative",2766793143.74715,"Biopower"
"275","B3","Advanced",2766793143.74715,"Biopower"
"275","B3","Moderate",2766793143.74715,"Biopower"
"275","B3","Conservative",2766793143.74715,"Biopower"
"275","B1","Advanced",2766793143.74715,"Biopower"
"275","B1","Moderate",2766793143.74715,"Biopower"
"275","B1","Conservative",2766793143.74715,"Biopower"
"275","B2","Advanced",2766793143.74715,"Biopower"
"275","B2","Moderate",2766793143.74715,"Biopower"
"275","B2","Conservative",2766793143.74715,"Biopower"
"275","C1","Advanced",19669594126.0901,"Nuclear"
"275","C1","Moderate",21654599037.8974,"Nuclear"
"275","C1","Conservative",23820058941.6871,"Nuclear"
"275","C1","Advanced",2766793143.74715,"Biopower"
"275","C1","Moderate",2766793143.74715,"Biopower"
"275","C1","Conservative",2766793143.74715,"Biopower"
"275","C2","Advanced",2567483391.83766,"Nuclear"
"275","C2","Moderate",2826587220.37174,"Nuclear"
"275","C2","Conservative",3109245942.40891,"Nuclear"
"275","C2","Advanced",2766793143.74715,"Biopower"
"275","C2","Moderate",2766793143.74715,"Biopower"
"275","C2","Conservative",2766793143.74715,"Biopower"
"275","A","Advanced",2766793143.74715,"Biopower"
"275","A","Moderate",2766793143.74715,"Biopower"
"275","A","Conservative",2766793143.74715,"Biopower"
"275","C3","Advanced",1680230198.52239,"Nuclear"
"275","C3","Moderate",1849794713.96961,"Nuclear"
"275","C3","Conservative",2034774185.36657,"Nuclear"
"275","C3","Advanced",2766793143.74715,"Biopower"
"275","C3","Moderate",2766793143.74715,"Biopower"
"275","C3","Conservative",2766793143.74715,"Biopower"
"276","A","Advanced",2766793143.74715,"Biopower"
"276","A","Moderate",2766793143.74715,"Biopower"
"276","A","Conservative",2766793143.74715,"Biopower"
"281","D","Advanced",2766793143.74715,"Biopower"
"281","D","Moderate",2766793143.74715,"Biopower"
"281","D","Conservative",2766793143.74715,"Biopower"
"281","B3","Advanced",2766793143.74715,"Biopower"
"281","B3","Moderate",2766793143.74715,"Biopower"
"281","B3","Conservative",2766793143.74715,"Biopower"
"281","B1","Advanced",2766793143.74715,"Biopower"
"281","B1","Moderate",2766793143.74715,"Biopower"
"281","B1","Conservative",2766793143.74715,"Biopower"
"281","B2","Advanced",2766793143.74715,"Biopower"
"281","B2","Moderate",2766793143.74715,"Biopower"
"281","B2","Conservative",2766793143.74715,"Biopower"
"281","C1","Advanced",19669594126.0901,"Nuclear"
"281","C1","Moderate",21654599037.8974,"Nuclear"
"281","C1","Conservative",23820058941.6871,"Nuclear"
"281","C1","Advanced",2766793143.74715,"Biopower"
"281","C1","Moderate",2766793143.74715,"Biopower"
"281","C1","Conservative",2766793143.74715,"Biopower"
"281","C2","Advanced",2567483391.83766,"Nuclear"
"281","C2","Moderate",2826587220.37174,"Nuclear"
"281","C2","Conservative",3109245942.40891,"Nuclear"
"281","C2","Advanced",2766793143.74715,"Biopower"
"281","C2","Moderate",2766793143.74715,"Biopower"
"281","C2","Conservative",2766793143.74715,"Biopower"
"281","A","Advanced",2766793143.74715,"Biopower"
"281","A","Moderate",2766793143.74715,"Biopower"
"281","A","Conservative",2766793143.74715,"Biopower"
"281","C3","Advanced",1680230198.52239,"Nuclear"
"281","C3","Moderate",1849794713.96961,"Nuclear"
"281","C3","Conservative",2034774185.36657,"Nuclear"
